CustomerKey,Recency,Frequency,Monetary
13654,189,1,56.97
13655,68,1,21.98
13656,183,1,56.97
13657,221,2,4819.299999999999
13658,204,2,4787.61
13659,222,1,65.96000000000001
13699,90,1,75.97
13700,18,2,4525.8225
13702,40,2,4478.8425
13703,252,1,74.98
13704,220,2,2736.5325000000003
13705,143,2,3018.33
13712,27,2,4503.8425
13713,24,2,4828.3099999999995
13714,157,2,3033.31
13715,121,2,2778.5225
13716,117,2,3078.31
13717,241,1,74.98
13718,112,2,3062.33
13721,105,2,2786.5225
13722,88,2,3102.8
13723,73,1,74.98
13724,36,2,4476.5525
13725,24,2,4532.522499999999
13726,31,2,4500.8225
13727,34,1,80.96000000000001
13728,18,2,4879.799999999999
13729,44,2,4883.82
13730,29,2,4571.022499999999
13731,2,1,21.98
13733,39,2,4553.522499999999
13734,40,2,4522.5025
13735,16,2,4516.532499999999
13736,25,2,4478.8425
13737,196,1,39.25
13738,6,1,21.98
13739,142,1,71.97
13740,137,1,56.97
13741,370,2,2951.0525
13742,352,2,2988.3225
13744,355,2,2959.0025
13745,369,2,3282.81
13746,355,2,3250.1099999999997
13747,358,2,3045.5325000000003
13748,268,1,71.97
13749,203,1,21.98
13750,219,1,71.97
13752,152,1,24.27
13753,0,1,84.92
13754,26,1,56.97
13755,41,1,45.95
13757,160,1,86.96000000000001
13759,285,1,100.46
13761,203,1,46.47
13763,125,1,30.97
13848,338,1,61.45
13849,368,2,3084.5425
13850,224,1,56.97
13854,338,2,3247.8199999999997
13855,321,2,3095.5225
13856,331,2,2982.0225
13857,34,1,45.95
13858,156,1,71.95
13859,20,1,21.98
13861,167,1,21.98
13862,330,2,2986.0425
13863,127,1,71.97
13864,191,1,21.98
13865,219,2,4533.522499999999
13866,220,2,4639.5125
13867,226,1,56.97
13868,295,1,30.97
13869,72,1,21.98
13870,327,2,3282.83
13871,324,2,3060.5225
13872,346,1,180.98
13873,214,2,4765.629999999999
13874,173,1,76.97
13875,2,1,24.27
13876,186,1,21.98
13877,320,2,3030.0325000000003
13879,127,1,21.98
13880,190,1,71.97
13881,139,1,71.97
13882,342,2,3282.81
13883,348,2,3021.0425
13884,336,2,3043.0025
13885,225,2,4844.799999999999
13886,207,2,4536.5425
13887,216,2,4763.34
13888,76,1,21.98
13889,322,2,3084.0225
13890,301,2,2982.0225
13891,251,1,85.48
13892,316,2,3021.0425
13893,208,1,21.98
13894,211,2,4810.289999999999
13895,226,2,4558.522499999999
13896,221,2,4775.629999999999
13897,218,2,4498.532499999999
13898,217,2,4835.289999999999
13899,275,1,21.98
13900,269,1,21.98
13901,216,1,66.96000000000001
13902,185,1,21.98
13903,226,2,4511.5425
13904,202,2,4501.5525
13905,198,2,4548.522499999999
13906,296,2,3021.0425
13907,224,2,4596.5525
13910,214,2,4526.522499999999
13911,201,2,4548.522499999999
13912,228,2,4548.022499999999
13913,189,1,106.96000000000001
13914,262,1,71.97
13915,317,2,3045.5325000000003
13917,318,2,3282.81
13919,12,1,85.48
13921,101,1,56.97
13922,60,1,56.97
13923,278,1,56.97
13924,199,1,29.93
13925,311,2,3220.79
13926,253,1,56.97
13927,299,2,3021.0425
13928,33,1,85.48
13929,0,1,76.97
13930,77,1,140.47
13931,168,1,21.98
13932,68,1,21.98
13933,321,1,56.97
13934,38,1,30.97
13935,317,1,56.97
13937,161,1,85.48
13938,302,2,3071.0125
13939,310,2,3084.0225
13940,158,1,85.48
13942,312,1,56.97
13943,131,1,36.96
13945,304,1,56.97
13946,7,1,21.98
13947,201,2,4605.0425
13948,209,2,4562.032499999999
13949,198,2,4548.522499999999
13950,108,1,24.27
13951,109,1,56.97
13976,212,2,4511.5425
13977,204,2,4788.57
13978,205,2,4775.299999999999
13979,291,2,3282.83
13980,267,1,56.97
13984,310,2,3282.83
13985,266,1,30.97
13986,296,2,1893.9075
13989,300,1,46.47
13990,293,2,1893.9075
13991,72,1,85.48
13992,276,2,1802.2075
13993,282,2,1804.9175
13999,205,2,3295.4275
14000,170,1,84.92
14001,158,1,106.96000000000001
14002,304,1,85.48
14003,105,2,1579.3975
14004,140,1,56.97
14005,226,2,3319.3974999999996
14006,225,2,3295.4275
14017,288,2,1848.9075
14021,248,1,21.98
14022,69,2,1668.8975
14023,24,2,1575.4175
14024,283,2,1902.8975
14025,39,2,1586.3775
14026,35,2,1589.6975
14027,159,1,21.98
14028,178,1,91.95
14029,0,1,56.97
14035,170,1,65.96000000000001
14036,286,2,1839.9175
14037,265,2,1898.8975
14040,215,1,31.97
14042,32,1,21.98
14043,314,1,56.97
14044,223,2,3357.7174999999997
14075,265,1,56.97
14076,255,1,71.97
14080,282,2,1848.9075
14081,329,2,3451.7374999999997
14082,30,1,21.98
14083,303,2,2751.4175
14085,264,1,36.96
14088,236,2,2755.4175
14089,271,2,1893.9075
14090,258,1,85.48
14092,127,1,56.97
14093,143,1,30.97
14094,262,1,21.98
14095,277,2,1802.2075
14097,172,1,56.97
14098,276,2,1845.8975
14104,287,2,1889.9075
14105,277,2,1784.9075
14106,260,2,1839.8975
14109,151,2,2701.4275
14111,166,1,76.97
14112,224,2,3361.3875
14113,251,1,21.98
14114,0,1,85.48
14115,218,2,3297.7174999999997
14116,206,2,3317.4075
14117,214,2,3352.3974999999996
14120,200,2,3376.8875
14121,219,2,3319.6974999999998
14122,272,1,30.97
14239,225,2,3295.4275
14240,200,2,3391.3875
14241,166,1,84.92
14242,224,2,3351.3974999999996
14243,282,1,71.97
14245,348,1,56.97
14246,317,1,71.97
14247,9,1,81.46000000000001
14248,111,1,56.97
14249,228,1,96.46000000000001
14250,136,1,30.97
14251,68,1,71.97
14252,24,1,96.46000000000001
14253,216,2,3394.8974999999996
14254,195,1,81.46000000000001
14255,216,2,3379.9075
14256,217,2,3342.4075
14257,147,1,85.48
14258,2,1,80.96000000000001
14266,320,1,56.97
14267,93,2,2786.4075000000003
14268,78,2,2736.4175
14269,112,1,85.48
14270,247,2,1794.1975
14271,311,1,21.98
14272,94,2,2765.3975
14273,129,1,71.97
14280,268,1,56.97
14283,235,2,1799.9175
14284,238,2,1769.9275
14285,251,2,1804.9175
14288,210,2,3351.3974999999996
14289,215,2,3376.8875
14290,204,2,3377.3974999999996
14292,201,2,3319.6974999999998
14293,148,1,46.47
14294,263,1,81.46000000000001
14295,230,1,56.97
14296,230,1,45.95
14297,199,2,3335.4174999999996
14298,206,2,3365.6674999999996
14327,56,1,32.22
14329,350,1,91.95
14331,112,1,56.97
14333,47,1,81.46000000000001
14334,246,2,1848.9075
14335,229,2,1804.9175
14336,244,2,1893.9075
14337,245,2,1815.1475
14339,335,1,71.95
14340,11,1,21.98
14342,238,2,1804.9175
14343,257,2,1839.9175
14349,124,1,56.97
14350,117,1,71.95
14351,299,1,56.97
14352,187,1,85.48
14354,75,2,2755.4175
14355,244,2,1804.9175
14356,221,2,3352.3974999999996
14357,216,2,3337.7075
14358,168,1,45.95
14360,81,1,85.48
14361,11,1,106.96000000000001
14362,245,2,1845.8975
14364,212,2,1893.9075
14365,200,2,1804.9175
14366,200,2,1897.8775
14367,218,2,1839.9175
14368,7,1,85.48
14369,191,1,46.47
14372,216,1,24.27
14373,206,1,75.97
14374,227,2,3362.7075
14375,195,1,39.980000000000004
14376,167,1,71.97
14377,221,2,3320.4275
14378,226,2,1809.3975
14379,227,2,1854.9075
14380,202,2,3330.4275
14381,210,2,3330.4174999999996
14382,215,2,3373.9075
14383,155,1,56.97
14384,99,1,93.97
14385,206,2,1777.8775
14386,204,2,1918.3975
14388,230,1,81.46000000000001
14389,75,1,7.28
14390,71,1,39.980000000000004
14391,111,1,21.98
14392,168,2,3295.4275
14393,106,1,31.97
14394,175,2,3344.6974999999998
14395,88,1,96.46000000000001
14396,180,1,76.96000000000001
14397,1,1,39.980000000000004
14398,200,2,1804.9175
14399,276,1,4.99
14400,183,2,3357.3974999999996
14401,236,1,15.23
14402,14,1,39.980000000000004
14403,31,1,7.28
14404,325,1,4.99
14405,114,1,64.47
14406,219,2,1851.3875
14407,12,1,64.47
14408,38,1,65.96000000000001
14409,196,1,85.48
14410,48,1,56.97
14411,169,2,3360.4174999999996
14412,191,2,3320.4275
14413,224,2,1889.9075
14414,198,2,1793.8975
14415,200,2,1769.9275
14417,211,2,1848.9075
14418,222,2,1928.9275
14419,181,2,3371.3974999999996
14420,196,2,3320.4275
14421,174,2,3369.4075
14430,103,1,30.97
14431,7,1,21.98
14432,123,1,21.98
14433,190,2,3342.4075
14434,192,2,3396.3974999999996
14435,154,1,80.96000000000001
14437,26,1,21.98
14438,171,2,3352.3974999999996
14439,178,2,3312.6974999999998
14440,178,2,3367.3774999999996
14441,265,1,141.98
14442,180,2,3370.4075
14443,298,1,21.98
14444,203,1,30.97
14445,282,1,100.46000000000001
14447,187,2,3385.3974999999996
14448,174,2,3370.4075
14449,195,2,3355.4174999999996
14450,235,1,180.98
14451,186,2,3362.7075
14452,189,2,3377.3974999999996
14453,173,2,3401.3875
14454,286,1,31.97
14456,196,2,3405.9075
14457,171,2,3359.8974999999996
14460,40,1,96.46000000000001
14461,184,2,3310.4075
14462,118,1,21.98
14463,311,1,67.93
14464,194,2,3357.7174999999997
14465,339,1,7.28
14466,92,1,90.47
14467,248,1,39.980000000000004
14468,336,1,7.28
14469,288,1,64.47
14470,187,2,3382.3974999999996
14471,186,2,3355.4275
14472,170,2,3503.6974999999998
14473,173,2,3413.9174999999996
14474,0,1,7.28
14475,271,1,7.28
14476,140,1,7.28
14477,170,2,3342.4075
14479,32,1,81.96000000000001
14481,169,2,3360.4174999999996
14482,11,1,89.97
14483,242,1,39.980000000000004
14484,195,2,3345.3974999999996
14485,185,2,3312.6974999999998
14486,197,2,3310.4075
14487,218,1,39.980000000000004
14488,96,1,67.93
14489,78,1,39.980000000000004
14490,40,1,39.980000000000004
14491,232,1,127.28
14492,268,1,7.28
14493,39,1,54.96
14494,218,2,1769.9275
14495,204,2,1839.9175
14498,188,2,3394.3875
14499,75,1,15.23
14500,6,1,64.47
14501,184,2,2994.0881999999997
14503,240,1,39.980000000000004
14505,333,1,61.96000000000001
14506,61,1,39.980000000000004
14507,335,1,39.980000000000004
14508,230,1,54.980000000000004
14509,106,1,163.99
14510,174,2,3036.3682
14511,283,1,89.97
14512,341,1,39.980000000000004
14513,85,1,4.99
14514,1,1,141.98
14515,90,1,56.97
14519,306,1,80.96000000000001
14520,220,2,1503.5782
14558,216,2,1528.0682000000002
14559,224,2,1547.5682000000002
14560,226,2,1538.5782
14562,239,1,7.28
14563,173,1,39.980000000000004
14564,25,1,124.99
14565,204,2,1503.5782
14568,281,1,54.96
14569,83,1,7.28
14570,253,1,39.980000000000004
14571,145,1,89.97
14572,175,2,3016.0681999999997
14573,109,1,39.980000000000004
14575,2,1,185.97
14576,186,2,1476.5382
14577,188,2,1505.8582000000001
14579,316,1,124.99
14580,196,2,1468.5882000000001
14581,196,2,1563.0482000000002
14583,12,1,4.99
14584,179,2,3040.0381999999995
14585,174,2,3016.0681999999997
14587,231,1,7.28
14588,115,1,39.980000000000004
14589,182,2,1468.5882000000001
14590,183,2,1597.5582
14591,188,2,1500.8682
14592,225,1,4.99
14593,210,1,7.28
14594,260,1,163.99
14595,75,1,39.980000000000004
14596,175,2,3056.0481999999997
14599,189,2,3054.0781999999995
14600,125,1,39.980000000000004
14601,186,2,3076.0581999999995
14602,191,2,3150.5381999999995
14603,169,2,3034.0681999999997
14607,64,1,4.99
14608,267,1,39.980000000000004
14609,208,1,4.99
14610,171,2,1468.5882000000001
14612,40,1,39.980000000000004
14613,190,2,1601.5582
14614,179,2,1645.5482000000002
14615,75,1,28.96
14616,190,2,1538.5782
14617,184,2,1538.5582
14618,105,1,39.980000000000004
14619,83,1,39.980000000000004
14620,165,1,4.99
14621,24,1,103.48
14622,245,1,28.96
14623,313,1,64.47
14624,77,1,39.980000000000004
14625,76,1,7.28
14627,198,1,7.28
14628,96,1,4.99
14629,312,1,4.99
14630,72,1,4.99
14634,171,2,1538.5782
14635,158,1,37.21
14636,187,2,1538.5782
14637,111,1,39.980000000000004
14638,26,1,26.97
14639,182,2,1547.5682000000002
14642,232,1,7.28
14643,146,2,1613.0582
14644,337,1,7.28
14645,149,2,1538.5782
14646,164,2,1538.5582
14647,143,2,1588.5682000000002
14648,195,2,3024.0181999999995
14649,164,2,1601.5582
14650,146,2,1538.5782
14651,152,2,1588.5682000000002
14652,139,2,1528.0682000000002
14653,161,2,1547.5682000000002
14654,287,1,7.28
14656,184,2,3084.0581999999995
14657,189,2,3076.0581999999995
14659,231,1,39.980000000000004
14660,156,2,1588.5682000000002
14662,155,2,1602.0782
14663,58,1,104.95
14664,178,2,3100.5481999999997
14721,32,1,4.99
14722,162,2,1468.5882000000001
14726,145,2,1483.5682000000002
14727,153,2,1563.0682000000002
14728,143,2,1563.0682000000002
14729,184,1,4.99
14730,17,2,2588.0682
14731,36,2,2435.0782
14732,40,2,2450.0782
14733,322,2,1854.5782
14734,319,2,1854.5782
14735,301,2,1854.5782
14736,318,1,85.48
14737,244,2,1873.5782
14738,135,2,1503.5782
14739,119,2,1500.8682
14740,131,2,1533.5582
14741,116,2,1588.5682000000002
14742,149,1,7.28
14743,191,1,64.47
14744,114,2,1505.8582000000001
14746,122,2,1588.5682000000002
14747,107,2,1503.5782
14748,166,1,124.99
14749,303,1,98.96000000000001
14750,113,2,1613.0582
14751,197,1,7.28
14752,115,2,1528.0682000000002
14753,112,2,1468.5882000000001
14754,111,2,1500.8682
14755,107,2,1592.5682000000002
14756,132,2,1588.5682000000002
14757,127,2,1538.5782
14758,254,1,39.980000000000004
14759,8,1,7.28
14761,344,1,39.980000000000004
14762,200,1,4.99
14763,147,1,4.99
14764,37,1,7.28
14852,123,2,1468.5882000000001
14856,6,1,39.980000000000004
14868,78,2,1597.5582
14869,2,1,54.96
14870,350,1,85.95
14872,231,1,71.97
14873,123,1,21.98
14876,246,1,12.940000000000001
14878,267,1,125.46000000000001
14879,84,2,1613.0582
14880,206,2,1819.5882000000001
14881,82,2,1854.5782
14882,60,2,1854.5782
14883,67,2,1828.5782
14884,74,2,1883.5582
14887,281,1,86.95
14888,38,2,1898.0682000000002
14889,98,1,21.98
14890,213,1,21.98
14891,91,2,1498.5782
14892,91,2,1468.5882000000001
14894,101,2,1503.5782
14895,96,2,1503.5782
14896,87,2,1588.5682000000002
14898,42,1,41.95
14899,214,1,4.99
14901,337,1,7.28
14902,104,2,1538.5782
14903,274,1,61.96000000000001
14905,116,1,163.99
14907,136,1,127.28
14908,267,1,39.980000000000004
14909,323,1,4.99
14912,92,2,1547.5682000000002
14913,87,2,1533.5582
14914,81,2,1592.5682000000002
14915,77,2,1538.5782
14916,335,1,26.97
14917,189,1,64.47
14918,162,1,12.940000000000001
14919,258,1,7.28
14920,269,1,4.99
14921,327,1,7.28
14922,50,1,4.99
15005,93,2,1503.5782
15006,190,2,2994.0881999999997
15009,245,1,36.96
15010,21,1,80.96000000000001
15011,188,1,89.97
15012,24,1,39.980000000000004
15013,255,1,26.97
15016,96,2,1498.5782
15017,358,2,1307.0582
15023,171,2,3079.5681999999997
15155,195,2,3148.9399999999996
15156,293,1,124.99
15158,334,1,39.980000000000004
15159,57,1,7.28
15160,0,1,98.96000000000001
15161,324,1,7.28
15163,122,1,7.28
15164,179,1,4.99
15165,189,1,39.980000000000004
15166,179,2,3124.96
15167,152,2,3180.9399999999996
15168,115,1,39.980000000000004
15173,267,1,45.95
15174,112,1,99.9
15177,49,1,7.28
15188,90,2,1631.46
15189,90,2,1552.48
15190,39,1,98.96000000000001
15191,103,2,1552.48
15193,139,2,3209.9299999999994
15194,148,2,3173.9399999999996
15195,141,2,3154.95
15196,162,2,3159.4399999999996
15198,340,1,7.28
15199,147,2,3080.2699999999995
15200,158,2,3142.9699999999993
15202,168,1,12.940000000000001
15203,147,2,3211.45
15243,77,1,36.96
15245,167,1,30.97
15246,231,1,21.98
15247,249,1,7.28
15248,65,1,64.47
15249,131,1,46.47
15250,253,1,56.97
15252,78,2,1552.48
15254,93,2,1624.45
15255,68,2,1587.47
15256,57,2,1631.46
15257,344,1,39.980000000000004
15258,110,1,4.99
15259,12,1,21.98
15260,284,1,45.95
15269,261,1,7.28
15270,160,1,39.980000000000004
15271,132,1,39.980000000000004
15272,50,1,64.47
15273,282,1,103.48
15274,240,1,114.46000000000001
15275,320,1,13.98
15276,358,2,1346.76
15277,205,1,96.44
15278,344,1,56.97
15279,103,1,56.97
15280,147,2,3114.9399999999996
15281,299,1,39.980000000000004
15282,99,1,7.28
15284,58,2,1683.93
15285,303,1,39.980000000000004
15286,63,1,68.49
15287,67,2,1681.45
15288,47,2,1574.46
15289,75,2,1574.46
15290,69,2,1676.46
15292,101,1,54.96
15293,8,1,39.980000000000004
15294,266,1,59.980000000000004
15295,215,1,7.28
15296,100,1,7.28
15297,190,1,39.980000000000004
15298,54,1,7.28
15299,49,1,7.28
15300,1,1,4.99
15301,326,1,15.23
15302,157,2,3134.95
15303,138,2,3077.9799999999996
15305,267,1,15.23
15306,13,1,89.97
15307,289,1,39.980000000000004
15308,74,2,1622.47
15309,74,2,1622.47
15311,70,2,1622.47
15312,74,2,1631.46
15313,149,1,7.28
15314,59,2,1576.45
15315,280,1,4.99
15316,75,1,7.28
15317,249,1,54.980000000000004
15318,43,1,39.980000000000004
15319,349,1,7.28
15320,150,2,3152.96
15321,160,2,3112.9799999999996
15322,147,2,3152.95
15324,27,1,50.940000000000005
15325,61,2,1584.76
15326,153,1,172.98000000000002
15327,49,1,39.980000000000004
15328,147,2,3199.4399999999996
15329,152,2,3134.95
15330,338,1,39.980000000000004
15331,265,1,7.28
15332,47,1,39.980000000000004
15333,74,2,1631.46
15335,66,1,39.980000000000004
15336,4,1,7.28
15337,50,2,1622.47
15338,65,2,1597.7
15339,61,2,1622.47
15341,47,2,1622.47
15342,71,2,1646.96
15343,49,2,1552.48
15344,271,1,4.99
15345,164,2,3101.95
15346,155,2,3247.25
15347,62,2,1631.46
15348,154,2,3198.45
15349,162,2,3139.9399999999996
15350,143,2,3145.26
15351,152,2,3114.9399999999996
15358,37,1,39.980000000000004
15359,123,1,51.46
15360,34,1,4.99
15361,2,1,39.980000000000004
15364,160,2,3183.9399999999996
15365,151,2,3142.2299999999996
15366,325,1,59.980000000000004
15367,160,2,3177.96
15368,282,1,7.28
15369,156,2,3127.95
15370,97,1,7.28
15371,165,2,3178.95
15372,149,2,3105.2699999999995
15373,31,1,39.980000000000004
15374,145,2,3177.96
15375,188,1,67.93
15379,153,2,3184.4399999999996
15380,150,2,3145.26
15381,10,1,4.99
15382,162,1,103.48
15383,4,1,114.46000000000001
15384,284,1,7.28
15385,274,1,7.28
15386,139,1,4.99
15387,49,1,4.99
15388,166,2,3127.95
15389,144,2,3152.96
15390,130,1,39.980000000000004
15392,216,1,39.980000000000004
15393,19,1,7.28
15394,139,2,3134.95
15396,140,2,3147.95
15397,329,1,39.980000000000004
15398,153,2,3132.9699999999993
15399,140,2,3148.2199999999993
15400,257,1,4.99
15401,86,1,39.980000000000004
15403,205,1,39.980000000000004
15404,155,2,3114.9399999999996
15405,259,1,15.23
15406,301,1,7.28
15407,73,1,39.980000000000004
15408,135,1,39.980000000000004
15409,54,2,1567.46
15410,47,2,1619.9
15411,143,2,3127.95
15412,36,1,4.99
15414,338,1,4.99
15415,140,1,89.97
15416,91,1,4.99
15417,157,2,3120.26
15419,166,2,3102.9799999999996
15420,317,1,4.99
15421,77,1,4.99
15422,37,2,1633.94
15423,309,1,4.99
15424,25,1,30.97
15427,32,2,1574.46
15428,35,2,1631.46
15429,165,2,3170.2
15430,344,1,39.980000000000004
15431,262,1,7.28
15432,40,2,1587.47
15433,43,2,1622.47
15466,38,2,1587.47
15467,17,2,1631.46
15469,338,1,39.980000000000004
15470,151,1,76.96000000000001
15471,42,2,1622.47
15472,28,2,1560.43
15473,44,2,1552.48
15474,32,2,1676.46
15475,17,2,1587.46
15476,347,1,7.28
15477,30,1,7.28
15479,54,1,85.95
15480,146,2,3077.9799999999996
15481,149,2,3152.96
15482,163,2,3124.45
15483,159,2,3120.26
15484,140,2,3179.95
15485,307,1,39.980000000000004
15486,206,1,39.980000000000004
15487,312,1,89.97
15489,41,2,1685.45
15491,166,2,3181.46
15492,147,2,3117.45
15493,153,2,3099.96
15495,15,1,39.980000000000004
15496,314,1,39.980000000000004
15497,20,2,1622.47
15499,139,2,3222.9799999999996
15500,141,2,3153.95
15501,149,2,3197.9799999999996
15502,17,2,1587.47
15503,36,2,1622.45
15504,239,1,39.980000000000004
15505,204,1,7.28
15506,39,2,1552.48
15508,174,1,39.980000000000004
15509,304,1,39.980000000000004
15510,144,1,39.980000000000004
15512,82,1,61.96000000000001
15513,150,1,39.980000000000004
15514,231,1,124.99
15515,44,1,7.28
15516,194,1,7.28
15517,140,2,3112.9799999999996
15518,127,2,3114.9399999999996
15519,261,1,21.98
15520,28,2,1611.96
15521,125,2,3172.95
15522,149,1,26.97
15523,18,2,1631.46
15524,237,1,7.28
15525,35,2,1560.43
15527,27,2,1622.47
15528,44,2,1676.46
15529,44,2,1587.47
15531,25,2,1622.47
15532,27,2,1589.75
15533,147,1,4.99
15534,130,2,3199.4399999999996
15535,133,2,3099.96
15537,23,2,1631.46
15538,25,2,1595.4099999999999
15539,92,1,64.47
15540,107,2,3124.96
15541,144,1,61.96000000000001
15542,126,2,3117.96
15544,260,1,111.95000000000002
15545,181,1,39.980000000000004
15546,26,1,39.980000000000004
15547,19,2,1587.47
15548,351,2,1337.96
15550,45,1,4.99
15551,377,2,1375.26
15552,353,2,1426.46
15553,373,2,1372.95
15554,354,2,1357.97
15555,362,2,1371.95
15557,370,2,1337.96
15558,343,2,1362.96
15560,247,1,4.99
15561,327,2,1375.26
15562,348,2,1347.97
15563,100,1,39.980000000000004
15565,108,2,3099.96
15568,107,2,3112.9699999999993
15569,110,2,3077.9799999999996
15570,320,2,1344.96
15573,100,1,4.99
15574,10,1,127.28
15736,67,1,76.94
15737,137,2,3117.2299999999996
15738,28,1,166.28
15739,136,2,3140.2699999999995
15740,117,1,39.980000000000004
15741,85,1,89.97
15742,331,1,39.980000000000004
15743,50,1,39.980000000000004
15744,150,1,12.940000000000001
15745,136,1,89.97
15746,41,1,4.99
15747,130,1,39.980000000000004
15749,5,1,7.28
15750,111,2,3087.9699999999993
15759,298,1,89.97
15763,296,2,1387.95
15768,111,2,3124.96
15769,129,2,3159.95
15770,127,2,3179.9299999999994
15771,110,2,3174.95
15772,178,1,39.980000000000004
15773,170,1,64.47
15774,280,1,124.99
15775,149,1,15.23
15776,232,1,4.99
15777,268,1,39.980000000000004
15778,114,2,3177.96
15779,237,1,90.47
15780,120,2,3244.96
15781,126,2,3209.9399999999996
15782,29,1,7.28
15813,123,1,30.97
15814,95,1,93.97
15817,245,1,64.47
15818,29,1,4.99
15819,125,1,30.97
15820,345,1,71.97
15821,344,1,30.97
15824,303,1,75.97
15825,7,1,39.980000000000004
15827,292,2,1418.92
15834,311,2,1322.98
15835,38,1,93.97
15836,91,1,7.28
15837,182,1,39.980000000000004
15838,259,1,56.97
15839,252,1,24.27
15840,122,2,3080.2699999999995
15841,133,2,3105.2699999999995
15842,121,2,3152.96
15843,120,2,3142.9699999999993
15844,111,2,3134.95
15845,120,2,3244.96
15848,17,1,39.980000000000004
15849,214,1,7.28
15851,130,2,3198.46
15852,125,2,3222.9799999999996
15853,200,1,59.980000000000004
15854,214,1,41.95
15855,105,1,29.26
15857,82,1,4.99
15858,175,1,7.28
15860,302,2,1322.98
15861,346,1,7.28
15862,315,2,1379.95
15865,274,2,1416.95
15867,31,1,7.28
15869,314,1,13.98
15870,240,1,7.28
15871,290,1,39.980000000000004
15873,119,2,3123.9299999999994
15875,280,1,15.23
15877,18,1,39.980000000000004
15880,303,1,132.94
15882,273,2,1372.46
15883,284,1,89.95
15884,251,1,39.980000000000004
15885,261,2,1397.95
15886,277,2,1422.46
15887,19,1,39.980000000000004
15888,120,2,3178.95
15890,235,2,1375.26
15891,18,1,39.980000000000004
15892,200,2,1401.46
15893,204,2,1428.94
15894,283,1,89.97
15895,203,1,61.96000000000001
15896,131,1,7.28
15897,133,2,3114.9399999999996
15898,69,1,7.28
15899,137,2,3133.95
15901,225,2,1376.97
15902,222,2,1397.95
15903,222,2,1372.95
15904,227,2,1394.95
15907,104,1,4.99
15908,185,2,1413.93
15909,178,2,1380.25
15910,297,1,39.980000000000004
15911,98,1,26.97
15912,221,1,93.97
15914,128,2,3080.2699999999995
15915,107,2,3102.9799999999996
15918,110,2,3149.95
15934,127,2,3147.95
15935,270,1,7.28
15936,73,1,39.980000000000004
15937,107,2,3145.26
15938,80,1,7.28
15939,195,1,39.980000000000004
15940,320,1,7.28
15941,126,2,3105.2699999999995
15944,136,2,3234.9399999999996
15945,166,1,7.28
15946,266,1,103.48
15947,136,1,7.28
15948,123,2,3092.96
15949,137,2,3157.9699999999993
15950,96,1,7.28
15951,267,1,39.980000000000004
15952,126,2,3174.95
15953,167,2,1357.97
15954,121,2,3117.96
15955,218,1,39.980000000000004
15956,47,1,4.99
15957,175,1,163.99
15958,235,1,68.49
15959,126,2,3117.9699999999993
15960,19,1,4.99
15961,121,2,3127.25
15962,51,1,61.96000000000001
15963,285,1,89.97
15964,114,2,3117.96
15965,119,2,3108.95
15966,136,1,4.99
15967,243,1,4.99
15968,111,2,3099.96
15969,124,2,3109.95
15970,230,1,39.980000000000004
15971,208,1,39.980000000000004
15972,107,2,3148.9399999999996
15973,41,1,39.980000000000004
15975,117,1,166.28
15976,121,2,3157.9699999999993
15977,77,1,39.980000000000004
15978,51,1,7.28
15979,201,1,4.99
15980,122,2,3077.9799999999996
15981,254,1,124.99
15982,104,1,4.99
15983,136,2,3134.95
15984,109,2,3124.96
15985,133,2,3179.95
15986,183,2,1422.94
15987,142,2,1404.95
15988,79,1,89.91000000000001
15989,128,2,3140.92
15990,115,2,3099.96
15991,131,2,3127.25
15992,135,2,3194.9299999999994
15994,166,2,1391.95
15995,152,1,608.96
15998,127,1,2371.9599999999996
15999,129,1,2354.9799999999996
16001,311,1,7.28
16002,316,1,61.96000000000001
16003,285,1,4.99
16004,124,1,2518.25
16006,231,1,39.980000000000004
16007,137,1,2329.99
16008,8,1,4.99
16010,168,1,7.28
16013,330,1,89.97
16014,164,1,7.28
16015,357,1,574.98
16017,166,1,59.980000000000004
16018,343,1,89.97
16019,156,1,573.98
16022,160,1,589.96
16024,9,1,4.99
16060,2,1,7.28
16061,154,1,592.27
16062,27,1,7.28
16063,178,1,4.99
16064,138,1,7.28
16065,125,1,572.26
16066,123,1,611.94
16067,134,1,664.89
16068,117,1,563.96
16069,123,1,579.97
16070,11,1,39.980000000000004
16072,93,1,166.28
16073,32,1,64.47
16074,242,1,39.980000000000004
16075,79,1,7.28
16076,6,1,7.28
16077,116,1,2401.45
16078,124,1,2383.95
16079,126,1,2324.9199999999996
16080,127,1,567.27
16081,79,1,2319.99
16082,200,1,39.980000000000004
16084,29,1,4.99
16086,77,1,2406.95
16087,91,1,2369.97
16088,237,1,7.28
16091,201,1,39.980000000000004
16092,111,1,7.28
16093,107,1,554.97
16094,121,1,567.27
16095,98,1,2329.99
16099,45,1,89.97
16100,99,1,2369.9599999999996
16101,91,1,2322.2799999999997
16102,115,1,563.96
16104,77,1,2414.97
16105,106,1,2361.95
16107,244,1,39.980000000000004
16108,86,1,633.96
16111,100,1,2340.9399999999996
16112,104,1,2373.47
16113,93,1,2391.95
16114,88,1,2319.99
16115,291,1,7.28
16116,80,1,2341.97
16117,53,1,86.45
16118,84,1,2563.91
16119,339,1,13.98
16120,75,1,7.28
16122,99,1,569.97
16126,106,1,579.97
16127,91,1,618.47
16129,62,1,564.99
16130,124,1,61.96000000000001
